,,reaction_id,smiles,reaction_core,activation_energy
2067,2067,2067,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[F-:6],"[[4, 2, 5]]",8.314802672752215
2068,2068,2068,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Cl-:6],"[[4, 2, 5]]",19.101343967834826
2069,2069,2069,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Br-:6],"[[4, 2, 5]]",24.141103511775107
2070,2070,2070,[CH3:1][C@@H:2]([F:3])[CH2:4][NH2:5].[Br-:6],"[[2, 1, 5]]",50.33611116569785
2071,2071,2071,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[H-:6],"[[2, 1, 5]]",15.809125571331265
2072,2072,2072,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[F-:6],"[[2, 1, 5]]",17.98818640803939
2073,2073,2073,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[Cl-:6],"[[2, 1, 5]]",26.402222797530406
2074,2074,2074,[CH3:1][C@@H:2]([Br:3])[CH2:4][NH2:5].[Br-:6],"[[2, 1, 5]]",29.635597602315976
2075,2075,2075,[CH3:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",16.42880296943417
2076,2076,2076,[CH3:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",23.24127068542559
2077,2077,2077,[CH3:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Cl-:8],"[[2, 1, 7]]",40.31015787409451
2078,2078,2078,[CH3:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Br-:8],"[[2, 1, 7]]",46.3172923293408
2079,2079,2079,[CH3:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",6.882433756704662
2080,2080,2080,[CH3:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",10.978342771943014
2081,2081,2081,[CH3:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[Cl-:8],"[[2, 1, 7]]",19.90715731503408
2082,2082,2082,[CH3:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[Br-:8],"[[2, 1, 7]]",25.12705108824056
2083,2083,2083,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[2, 1, 9]]",3.1870097772759403
2084,2084,2084,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[2, 1, 9]]",4.895636309713857
2085,2085,2085,[CH3:1][C@@H:2]([F:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",15.90537600318592
2086,2086,2086,[CH3:1][C@@H:2]([F:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",21.83684939472877
2087,2087,2087,[CH3:1][C@@H:2]([F:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",41.60888312100012
2088,2088,2088,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",6.4057479446011625
2089,2089,2089,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([CH3:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",10.524869182867302
2090,2090,2090,[CH3:1][C@@H:2]([F:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",26.82383650402997
2091,2091,2091,[CH3:1][C@@H:2]([F:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",29.7663553828612
2092,2092,2092,[CH3:1][C@@H:2]([F:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",43.4932362073589
2093,2093,2093,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",19.54262577326975
2094,2094,2094,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",13.573261770068314
2095,2095,2095,[CH3:1][C@@H:2]([F:3])[CH2:4][C:5]#[N:6].[H-:7],"[[2, 1, 6]]",17.663849695631598
2096,2096,2096,[CH3:1][C@@H:2]([F:3])[CH2:4][C:5]#[N:6].[F-:7],"[[2, 1, 6]]",20.687968250918463
2097,2097,2097,[CH3:1][C@@H:2]([F:3])[CH2:4][C:5]#[N:6].[Cl-:7],"[[2, 1, 6]]",37.009796073090655
2098,2098,2098,[CH3:1][C@@H:2]([F:3])[CH2:4][C:5]#[N:6].[Br-:7],"[[2, 1, 6]]",44.74311476117454
2099,2099,2099,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[H-:7],"[[2, 1, 6]]",3.6525237439674494
2100,2100,2100,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[F-:7],"[[2, 1, 6]]",7.927921535464224
2101,2101,2101,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[Cl-:7],"[[2, 1, 6]]",17.066081471580176
2102,2102,2102,[CH3:1][C@@H:2]([Cl:3])[CH2:4][C:5]#[N:6].[Br-:7],"[[2, 1, 6]]",25.4859172691728
2103,2103,2103,[CH3:1][C@@H:2]([Br:3])[CH2:4][C:5]#[N:6].[H-:7],"[[2, 1, 6]]",2.9432746688720712
2104,2104,2104,[CH3:1][C@@H:2]([Br:3])[CH2:4][C:5]#[N:6].[Cl-:7],"[[2, 1, 6]]",14.498299071983636
2105,2105,2105,[CH3:1][C@@H:2]([Br:3])[CH2:4][C:5]#[N:6].[Br-:7],"[[2, 1, 6]]",22.20999403028399
2106,2106,2106,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[2, 1, 9]]",0.9613565905306088
2107,2107,2107,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",25.89080822293364
2108,2108,2108,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[2, 1, 9]]",33.640233850127714
2110,2110,2110,[CH3:1][C@@H:2]([Br:3])[C@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Cl-:10],"[[2, 1, 9]]",23.65980255233909
2111,2111,2111,[CH3:1][C@@H:2]([Br:3])[C@H:4]([C:5]#[N:6])[N+:7](=[O:8])[O-:9].[Br-:10],"[[2, 1, 9]]",30.591613839728545
2112,2112,2112,[CH3:1][C@@H:2]([F:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[F-:9],"[[2, 1, 8]]",15.054881801643395
2113,2113,2113,[CH3:1][C@@H:2]([F:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[2, 1, 8]]",41.90527040273036
2114,2114,2114,[CH3:1][C@@H:2]([F:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[Br-:9],"[[2, 1, 8]]",49.3498756758582
2115,2115,2115,[CH3:1][C@@H:2]([Cl:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[F-:9],"[[2, 1, 8]]",4.195536656778021
2116,2116,2116,[CH3:1][C@@H:2]([Cl:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[Cl-:9],"[[2, 1, 8]]",25.509198230377933
2117,2117,2117,[CH3:1][C@@H:2]([Cl:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[Br-:9],"[[2, 1, 8]]",34.01859932214293
2118,2118,2118,[CH3:1][C@@H:2]([Br:3])[CH:4]([C:5]#[N:6])[C:7]#[N:8].[H-:9],"[[2, 1, 8]]",0.0180159348863857
2119,2119,2119,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[F:7].[H-:8],"[[6, 4, 7]]",20.27419421844096
2120,2120,2120,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[F:7].[F-:8],"[[6, 4, 7]]",25.200967737867977
2121,2121,2121,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[F:7].[Br-:8],"[[6, 4, 7]]",47.83532687876389
2122,2122,2122,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Cl:7].[H-:8],"[[6, 4, 7]]",7.8398978579842815
2123,2123,2123,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Cl:7].[F-:8],"[[6, 4, 7]]",13.896647850832494
2124,2124,2124,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Cl:7].[Cl-:8],"[[6, 4, 7]]",22.200539158673447
2125,2125,2125,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Cl:7].[Br-:8],"[[6, 4, 7]]",30.272466971121176
2126,2126,2126,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Br:7].[H-:8],"[[6, 4, 7]]",7.090461939529267
2127,2127,2127,[CH3:1][C@@H:2]([C:3]#[N:4])[C@@H:5]([CH3:6])[Br:7].[F-:8],"[[6, 4, 7]]",11.562644116505794
2128,2128,2128,[CH3:1][C@@H:2]([F:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",48.24148350234224
2129,2129,2129,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",13.10091369466718
2130,2130,2130,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",26.03898532899301
2131,2131,2131,[CH3:1][C@@H:2]([Cl:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",32.79335415061002
2132,2132,2132,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",12.725404952973433
2133,2133,2133,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[F-:8],"[[2, 1, 7]]",13.437228128347892
2134,2134,2134,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",24.07910955589991
2135,2135,2135,[CH3:1][C@@H:2]([Br:3])[C@@H:4]([NH2:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",29.53501190284303
2136,2136,2136,[CH3:1][CH2:2][C@@H:3]([CH3:4])[F:5].[H-:6],"[[4, 2, 5]]",20.925159089596967
2137,2137,2137,[CH3:1][CH2:2][C@@H:3]([CH3:4])[F:5].[F-:6],"[[4, 2, 5]]",24.334584092660734
2138,2138,2138,[CH3:1][CH2:2][C@@H:3]([CH3:4])[F:5].[Br-:6],"[[4, 2, 5]]",48.2519872250712
2139,2139,2139,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[H-:6],"[[4, 2, 5]]",5.542029019609141
2140,2140,2140,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[F-:6],"[[4, 2, 5]]",7.910297270648693
2141,2141,2141,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Cl-:6],"[[4, 2, 5]]",18.175972908322773
2142,2142,2142,[CH3:1][CH2:2][C@@H:3]([CH3:4])[Br:5].[Br-:6],"[[4, 2, 5]]",24.0662770011674
2143,2143,2143,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[F:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[4, 2, 8]]",28.941582703485125
2144,2144,2144,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[F:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",46.083268787805565
2145,2145,2145,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",12.565500553542226
2146,2146,2146,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Cl:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",29.00239676350085
2147,2147,2147,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Cl:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",34.541797221868435
2148,2148,2148,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",10.319421919284652
2149,2149,2149,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Br:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[4, 2, 8]]",25.6620332876614
2150,2150,2150,[CH3:1][C@@H:2]([C@@H:3]([CH3:4])[Br:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[4, 2, 8]]",30.19205403796299
2151,2151,2151,[CH3:1][C@@H:2]([F:3])[C@H:4]([CH3:5])[C:6]#[N:7].[F-:8],"[[2, 1, 7]]",29.53798706246963
2152,2152,2152,[CH3:1][C@@H:2]([F:3])[C@H:4]([CH3:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",45.77440381959455
2153,2153,2153,[CH3:1][C@@H:2]([F:3])[C@H:4]([CH3:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",51.30479705947064
2154,2154,2154,[CH3:1][C@@H:2]([Br:3])[C@H:4]([CH3:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",11.70393733769798
2155,2155,2155,[CH3:1][C@@H:2]([Br:3])[C@H:4]([CH3:5])[C:6]#[N:7].[F-:8],"[[2, 1, 7]]",17.148972233465145
2156,2156,2156,[CH3:1][C@@H:2]([Br:3])[C@H:4]([CH3:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",25.464782437839364
2157,2157,2157,[CH3:1][C@@H:2]([Br:3])[C@H:4]([CH3:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",30.62494725704309
2158,2158,2158,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[F:6].[F-:7],"[[5, 3, 6]]",26.21001870751705
2159,2159,2159,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[F:6].[Br-:7],"[[5, 3, 6]]",48.6759556024484
2160,2160,2160,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[Br:6].[H-:7],"[[5, 3, 6]]",7.79306496443434
2161,2161,2161,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[Br:6].[F-:7],"[[5, 3, 6]]",11.000669498736196
2162,2162,2162,[CH3:1][CH:2]([CH3:3])[C@@H:4]([CH3:5])[Br:6].[Cl-:7],"[[5, 3, 6]]",21.41966580517728
2163,2163,2163,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[F:6].[F-:7],"[[5, 3, 6]]",36.602855412312906
2164,2164,2164,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[F:6].[Cl-:7],"[[5, 3, 6]]",49.09740539936819
2165,2165,2165,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[F:6].[Br-:7],"[[5, 3, 6]]",51.645793232658825
2166,2166,2166,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[Cl-:7],"[[5, 3, 6]]",31.8172106580418
2167,2167,2167,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[H-:7],"[[5, 3, 6]]",16.095233827468327
2168,2168,2168,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[F-:7],"[[5, 3, 6]]",21.804506247982047
2169,2169,2169,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[Cl-:7],"[[5, 3, 6]]",27.871477311181327
2170,2170,2170,[CH3:1][C@H:2]([NH2:3])[C@@H:4]([CH3:5])[Br:6].[Br-:7],"[[5, 3, 6]]",30.74122154263028
2171,2171,2171,[CH3:1][C@@H:2]([F:3])[CH2:4][NH2:5].[Cl-:6],"[[2, 1, 5]]",42.51920604594961
2172,2172,2172,[CH3:1][C@@H:2]([F:3])[CH2:4][NH2:5].[Br-:6],"[[2, 1, 5]]",48.10250090605373
2173,2173,2173,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[F-:6],"[[2, 1, 5]]",12.306252825098795
2174,2174,2174,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[Cl-:6],"[[2, 1, 5]]",21.7531157124812
2175,2175,2175,[CH3:1][C@@H:2]([Cl:3])[CH2:4][NH2:5].[Br-:6],"[[2, 1, 5]]",27.132017705753388
2176,2176,2176,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",25.199878695496857
2177,2177,2177,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",34.26727575729252
2178,2178,2178,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",44.00151152200735
2179,2179,2179,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Br-:9],"[[2, 1, 8]]",48.81899253750128
2180,2180,2180,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[2, 1, 8]]",13.48896704553577
2181,2181,2181,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",30.520118063582306
2182,2182,2182,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[F-:9],"[[2, 1, 8]]",15.653929154243713
2183,2183,2183,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[N+:6](=[O:7])[O-:8].[Cl-:9],"[[2, 1, 8]]",28.27534708713188
2184,2184,2184,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",24.67996411965636
2185,2185,2185,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[C:6]#[N:7].[F-:8],"[[2, 1, 7]]",28.096323695721555
2186,2186,2186,[CH3:1][C@@H:2]([F:3])[C@H:4]([NH2:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",48.87905741958964
2187,2187,2187,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",13.504694774794546
2188,2188,2188,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[F-:8],"[[2, 1, 7]]",14.6393831113905
2189,2189,2189,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",25.81524243475061
2190,2190,2190,[CH3:1][C@@H:2]([Cl:3])[C@H:4]([NH2:5])[C:6]#[N:7].[Br-:8],"[[2, 1, 7]]",37.42812381558564
2191,2191,2191,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[C:6]#[N:7].[H-:8],"[[2, 1, 7]]",12.061926094711708
2192,2192,2192,[CH3:1][C@@H:2]([Br:3])[C@H:4]([NH2:5])[C:6]#[N:7].[Cl-:8],"[[2, 1, 7]]",22.58841727994259
2193,2193,2193,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[H-:7],"[[5, 3, 6]]",15.723558477460363
2194,2194,2194,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[F-:7],"[[5, 3, 6]]",24.316265519803355
2195,2195,2195,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[Cl-:7],"[[5, 3, 6]]",30.12895104427496
2196,2196,2196,[CH3:1][C@@H:2]([NH2:3])[C@@H:4]([CH3:5])[Cl:6].[Br-:7],"[[5, 3, 6]]",35.51443737166651
2197,2197,2197,[CH3:1][C@@H:2]([F:3])[CH:4]([NH2:5])[NH2:6].[F-:7],"[[2, 1, 6]]",36.341680346647145
2198,2198,2198,[CH3:1][C@@H:2]([F:3])[CH:4]([NH2:5])[NH2:6].[Cl-:7],"[[2, 1, 6]]",46.04815628318482
2199,2199,2199,[CH3:1][C@@H:2]([F:3])[CH:4]([NH2:5])[NH2:6].[Br-:7],"[[2, 1, 6]]",49.40485962701824
2200,2200,2200,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[H-:7],"[[2, 1, 6]]",15.095975922191307
2201,2201,2201,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[F-:7],"[[2, 1, 6]]",24.43551778969482
2202,2202,2202,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[Cl-:7],"[[2, 1, 6]]",37.81103766941853
2203,2203,2203,[CH3:1][C@@H:2]([Cl:3])[CH:4]([NH2:5])[NH2:6].[Br-:7],"[[2, 1, 6]]",43.44879341321353
2204,2204,2204,[CH3:1][C@@H:2]([Br:3])[CH:4]([NH2:5])[NH2:6].[Br-:7],"[[2, 1, 6]]",39.04632831314793
2205,2205,2205,[CH3:1][C@@H:2]([NH2:3])[F:4].[H-:5],"[[3, 1, 4]]",26.85541278214213
2206,2206,2206,[CH3:1][C@@H:2]([NH2:3])[F:4].[F-:5],"[[3, 1, 4]]",29.563986743787595
2207,2207,2207,[CH3:1][C@@H:2]([NH2:3])[F:4].[Cl-:5],"[[3, 1, 4]]",46.25787776221913
2208,2208,2208,[CH3:1][C@@H:2]([NH2:3])[Cl:4].[H-:5],"[[3, 1, 4]]",9.536054967328564
2209,2209,2209,[CH3:1][C@@H:2]([NH2:3])[Cl:4].[F-:5],"[[3, 1, 4]]",11.436471642853316
2210,2210,2210,[NH2:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",25.828098948856173
2211,2211,2211,[NH2:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",32.83604256890579
2212,2212,2212,[NH2:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Cl-:8],"[[2, 1, 7]]",49.88680360558892
2213,2213,2213,[NH2:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[Br-:8],"[[2, 1, 7]]",52.82284047763277
2214,2214,2214,[NH2:1][C@@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",13.472364795551885
2215,2215,2215,[NH2:1][C@@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",19.47593827640702
2216,2216,2216,[NH2:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",11.73333188096282
2217,2217,2217,[NH2:1][C@@H:2]([Br:3])[CH2:4][N+:5](=[O:6])[O-:7].[F-:8],"[[2, 1, 7]]",15.04924904708651
2218,2218,2218,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[F:6].[Cl-:7],"[[5, 3, 6]]",49.89357488798956
2219,2219,2219,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[H-:7],"[[5, 3, 6]]",11.971265750222049
2220,2220,2220,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Br:6].[F-:7],"[[5, 3, 6]]",16.058809030377116
2221,2221,2221,[CH3:1][CH2:2][C@@H:3]([NH2:4])[F:5].[Cl-:6],"[[4, 2, 5]]",48.170967222104046
2222,2222,2222,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Cl:5].[F-:6],"[[4, 2, 5]]",14.389366296702974
2223,2223,2223,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[H-:6],"[[4, 2, 5]]",8.738528811661299
2224,2224,2224,[CH3:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[F-:6],"[[4, 2, 5]]",10.240698619924212
2225,2225,2225,[NH2:1][CH2:2][C@@H:3]([NH2:4])[Br:5].[F-:6],"[[4, 2, 5]]",18.30405611219254
2226,2226,2226,[NH2:1][C@@H:2]([F:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",25.088535958925533
2227,2227,2227,[NH2:1][C@@H:2]([Cl:3])[CH2:4][N+:5](=[O:6])[O-:7].[H-:8],"[[2, 1, 7]]",15.866776951771392
2228,2228,2228,[NH2:1][C@@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",22.222237602545643
2229,2229,2229,[NH2:1][C@@H:2]([F:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",32.04210092548161
2230,2230,2230,[NH2:1][C@@H:2]([Br:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[H-:11],"[[2, 1, 10]]",9.78725276440148
2231,2231,2231,[NH2:1][C@@H:2]([Br:3])[CH:4]([N+:5](=[O:6])[O-:7])[N+:8](=[O:9])[O-:10].[F-:11],"[[2, 1, 10]]",10.706861587242232
2232,2232,2232,[N:1]#[C:2][C@H:3]([C@@H:4]([NH2:5])[F:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",25.638164726740914
2233,2233,2233,[N:1]#[C:2][C@H:3]([C@@H:4]([NH2:5])[F:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",37.20018253946861
2234,2234,2234,[N:1]#[C:2][C@H:3]([C@@H:4]([NH2:5])[Cl:6])[N+:7](=[O:8])[O-:9].[H-:10],"[[5, 3, 9]]",15.460004707494187
2235,2235,2235,[N:1]#[C:2][C@H:3]([C@@H:4]([NH2:5])[Cl:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",24.836583999349408
2236,2236,2236,[N:1]#[C:2][C@H:3]([C@@H:4]([NH2:5])[Br:6])[N+:7](=[O:8])[O-:9].[F-:10],"[[5, 3, 9]]",20.29601407068233
2237,2237,2237,[CH3:1][C@H:2]([C@@H:3]([NH2:4])[Cl:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",17.63716917303162
2238,2238,2238,[CH3:1][C@H:2]([C@@H:3]([NH2:4])[Br:5])[N+:6](=[O:7])[O-:8].[H-:9],"[[4, 2, 8]]",14.802252818715717
2239,2239,2239,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[F:6].[Cl-:7],"[[5, 3, 6]]",42.08469446918063
2240,2240,2240,[N:1]#[C:2][CH2:3][C@@H:4]([NH2:5])[Cl:6].[F-:7],"[[5, 3, 6]]",14.45416647232848
